date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:55:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:55:47%20GMT	http://genixcarbon.com/cdn/shop/files/AMGLONG.jpg?v=1723018040	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AMGLONG1a8a.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:47	59290/59290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:55:44%20GMT	https://genixcarbon.com/cdn/shop/files/AMGBOTH_0634abb8-5803-441b-8a98-2754bed59b8e.jpg?v=1723113909	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AMGBOTH_0634abb8-5803-441b-8a98-2754bed59b8e7fa0.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:55:49%20GMT	http://genixcarbon.com/cdn/shop/files/AUDILONGMINUS_feaecc3b-9f2e-42a9-a30e-66f757587845.jpg?v=1723124459	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AUDILONGMINUS_feaecc3b-9f2e-42a9-a30e-66f75758784525f8.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:49	73606/73606	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:55:48%20GMT	https://genixcarbon.com/cdn/shop/files/AMGLONG.jpg?v=1723018040	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AMGLONG1a8a.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:55:50%20GMT	http://genixcarbon.com/cdn/shop/files/AUDILONGPLUS_6787da2a-d313-4953-a73b-e59fc95ddacb.jpg?v=1723124459	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AUDILONGPLUS_6787da2a-d313-4953-a73b-e59fc95ddacb25f8.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:50	49691/49691	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:55:50%20GMT	https://genixcarbon.com/cdn/shop/files/AUDILONGMINUS_feaecc3b-9f2e-42a9-a30e-66f757587845.jpg?v=1723124459	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AUDILONGMINUS_feaecc3b-9f2e-42a9-a30e-66f75758784525f8.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:52	48869/48869	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:55:51%20GMT	https://genixcarbon.com/cdn/shop/files/AUDILONGPLUS_6787da2a-d313-4953-a73b-e59fc95ddacb.jpg?v=1723124459	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AUDILONGPLUS_6787da2a-d313-4953-a73b-e59fc95ddacb25f8.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:55:52%20GMT	http://genixcarbon.com/cdn/shop/files/AMGSHORT.jpg?v=1723018040	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AMGSHORT1a8a.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:54	45905/45905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:55:53%20GMT	https://genixcarbon.com/cdn/shop/files/AMGSHORT.jpg?v=1723018040	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AMGSHORT1a8a.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:55:54%20GMT	http://genixcarbon.com/cdn/shop/files/AUDISHORTMINUS_e148298f-0971-4fc4-9243-788c126f5bd7.jpg?v=1723124459	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AUDISHORTMINUS_e148298f-0971-4fc4-9243-788c126f5bd725f8.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:55:56%20GMT	http://genixcarbon.com/cdn/shop/files/AUDISHORTPLUS_6f17765a-ba01-498d-bb1b-d618e7249285.jpg?v=1723124459	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AUDISHORTPLUS_6f17765a-ba01-498d-bb1b-d618e724928525f8.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:55	37857/37857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:55:55%20GMT	https://genixcarbon.com/cdn/shop/files/AUDISHORTMINUS_e148298f-0971-4fc4-9243-788c126f5bd7.jpg?v=1723124459	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AUDISHORTMINUS_e148298f-0971-4fc4-9243-788c126f5bd725f8.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:55:57%20GMT	http://genixcarbon.com/cdn/shop/files/DRAGONFLYBOTH_28f53658-3c76-4352-8711-03f35ffd2293.jpg?v=1723113834	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYBOTH_28f53658-3c76-4352-8711-03f35ffd2293f4c0.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:58	3996432/3996432	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:d9bdcfe3a4a0d86f40fae022867d1c84%22	https://genixcarbon.com/products/magnetic-carbon-paddle-shifters-for-mercedes-amg-2018-steering-version	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/products/magnetic-carbon-paddle-shifters-for-mercedes-amg-2018-steering-version.html	(from https://genixcarbon.com/pages/paddle-shifters)
10:55:58	36264/36264	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:55:56%20GMT	https://genixcarbon.com/cdn/shop/files/AUDISHORTPLUS_6f17765a-ba01-498d-bb1b-d618e7249285.jpg?v=1723124459	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/AUDISHORTPLUS_6f17765a-ba01-498d-bb1b-d618e724928525f8.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:04%20GMT	http://genixcarbon.com/cdn/shop/files/DRAGONFLYLONG.jpg?v=1723018200	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYLONG461e.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:04	49945/49945	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:04%20GMT	https://genixcarbon.com/cdn/shop/files/DRAGONFLYBOTH_28f53658-3c76-4352-8711-03f35ffd2293.jpg?v=1723113834	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYBOTH_28f53658-3c76-4352-8711-03f35ffd2293f4c0.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:05%20GMT	http://genixcarbon.com/cdn/shop/files/DRAGONFLYLONGMINUS.jpg?v=1723018200	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYLONGMINUS461e.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:06	107905/107905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:05%20GMT	https://genixcarbon.com/cdn/shop/files/DRAGONFLYLONG.jpg?v=1723018200	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYLONG461e.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:07%20GMT	http://genixcarbon.com/cdn/shop/files/DRAGONFLYLONGPLUS.jpg?v=1723018201	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYLONGPLUS2f3f.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:08	106802/106802	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:06%20GMT	https://genixcarbon.com/cdn/shop/files/DRAGONFLYLONGMINUS.jpg?v=1723018200	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYLONGMINUS461e.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:10%20GMT	http://genixcarbon.com/cdn/shop/files/DRAGONFLYSHORT.jpg?v=1723018201	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYSHORT2f3f.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:10	111186/111186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:09%20GMT	https://genixcarbon.com/cdn/shop/files/DRAGONFLYLONGPLUS.jpg?v=1723018201	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYLONGPLUS2f3f.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:11%20GMT	http://genixcarbon.com/cdn/shop/files/DRAGONFLYSHORTMINUS.jpg?v=1723018201	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYSHORTMINUS2f3f.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:12	102401/102401	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:11%20GMT	https://genixcarbon.com/cdn/shop/files/DRAGONFLYSHORT.jpg?v=1723018201	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYSHORT2f3f.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:13%20GMT	http://genixcarbon.com/cdn/shop/files/DRAGONFLYSHORTPLUS.jpg?v=1723018201	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYSHORTPLUS2f3f.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:14	121091/121091	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:13%20GMT	https://genixcarbon.com/cdn/shop/files/DRAGONFLYSHORTMINUS.jpg?v=1723018201	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYSHORTMINUS2f3f.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:15	123129/123129	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:14%20GMT	https://genixcarbon.com/cdn/shop/files/DRAGONFLYSHORTPLUS.jpg?v=1723018201	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/DRAGONFLYSHORTPLUS2f3f.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:16%20GMT	http://genixcarbon.com/cdn/shop/files/PORSCHEBOTH.jpg?v=1723018283	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/PORSCHEBOTHe888.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:18	3994564/3994564	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ffaf334bc578112a92dbb50be1cb8ce4%22	https://genixcarbon.com/products/magnetic-carbon-paddle-shifters-for-mercedes-amg-2021-dragonfly-amg-steering-version	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/products/magnetic-carbon-paddle-shifters-for-mercedes-amg-2021-dragonfly-amg-steering-version.html	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:18%20GMT	http://genixcarbon.com/cdn/shop/files/PORSCHEBOTHSIDE.jpg?v=1723018283	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/PORSCHEBOTHSIDEe888.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:19	45471/45471	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:17%20GMT	https://genixcarbon.com/cdn/shop/files/PORSCHEBOTH.jpg?v=1723018283	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/PORSCHEBOTHe888.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:20%20GMT	http://genixcarbon.com/cdn/shop/files/PORSCHEPLUS.jpg?v=1723018283	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/PORSCHEPLUSe888.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:21	57118/57118	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:20%20GMT	https://genixcarbon.com/cdn/shop/files/PORSCHEBOTHSIDE.jpg?v=1723018283	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/PORSCHEBOTHSIDEe888.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:22%20GMT	http://genixcarbon.com/cdn/shop/files/PORSCHEMINUS.jpg?v=1723018283	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/PORSCHEMINUSe888.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:23	57626/57626	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:22%20GMT	https://genixcarbon.com/cdn/shop/files/PORSCHEPLUS.jpg?v=1723018283	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/PORSCHEPLUSe888.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:24	60459/60459	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:24%20GMT	https://genixcarbon.com/cdn/shop/files/PORSCHEMINUS.jpg?v=1723018283	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/PORSCHEMINUSe888.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:25%20GMT	http://genixcarbon.com/cdn/shop/files/BMWGSERIESBOTH_a7d63dbf-5802-44c1-926f-5f8289e4f898.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESBOTH_a7d63dbf-5802-44c1-926f-5f8289e4f898525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:27	3953793/3953793	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6e044c69b73423c7eea1fed77a177965%22	https://genixcarbon.com/products/magnetic-carbon-paddle-shifters-for-porsche-991-steering-version	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/products/magnetic-carbon-paddle-shifters-for-porsche-991-steering-version.html	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:27%20GMT	http://genixcarbon.com/cdn/shop/files/BMWGSERIESLONG_27577127-7f86-457a-a2cf-4526d3cf215c.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESLONG_27577127-7f86-457a-a2cf-4526d3cf215c525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:28	57565/57565	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:27%20GMT	https://genixcarbon.com/cdn/shop/files/BMWGSERIESBOTH_a7d63dbf-5802-44c1-926f-5f8289e4f898.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESBOTH_a7d63dbf-5802-44c1-926f-5f8289e4f898525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:30%20GMT	http://genixcarbon.com/cdn/shop/files/BMWGSERIESLONGMINUS_e91dd082-6cc9-4213-9f61-f5504b8251ac.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESLONGMINUS_e91dd082-6cc9-4213-9f61-f5504b8251ac525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:30	134996/134996	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:29%20GMT	https://genixcarbon.com/cdn/shop/files/BMWGSERIESLONG_27577127-7f86-457a-a2cf-4526d3cf215c.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESLONG_27577127-7f86-457a-a2cf-4526d3cf215c525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:31%20GMT	http://genixcarbon.com/cdn/shop/files/BMWGSERIESLONGPLUS_08dcde07-b6ae-4426-9ddb-7ef055055f49.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESLONGPLUS_08dcde07-b6ae-4426-9ddb-7ef055055f49525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:32	115296/115296	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:31%20GMT	https://genixcarbon.com/cdn/shop/files/BMWGSERIESLONGMINUS_e91dd082-6cc9-4213-9f61-f5504b8251ac.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESLONGMINUS_e91dd082-6cc9-4213-9f61-f5504b8251ac525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:33%20GMT	http://genixcarbon.com/cdn/shop/files/BMWGSERIESSHORT_27f8aeaa-13fa-48b9-9915-1fce73aeefa9.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESSHORT_27f8aeaa-13fa-48b9-9915-1fce73aeefa9525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:34	116235/116235	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:33%20GMT	https://genixcarbon.com/cdn/shop/files/BMWGSERIESLONGPLUS_08dcde07-b6ae-4426-9ddb-7ef055055f49.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESLONGPLUS_08dcde07-b6ae-4426-9ddb-7ef055055f49525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:37%20GMT	http://genixcarbon.com/cdn/shop/files/BMWGSERIESSHORTMINUS_8792cc1b-f628-4083-9035-3e2acfc25fd8.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESSHORTMINUS_8792cc1b-f628-4083-9035-3e2acfc25fd8525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:37	51768/51768	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:35%20GMT	https://genixcarbon.com/cdn/shop/files/BMWGSERIESSHORT_27f8aeaa-13fa-48b9-9915-1fce73aeefa9.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESSHORT_27f8aeaa-13fa-48b9-9915-1fce73aeefa9525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:39%20GMT	http://genixcarbon.com/cdn/shop/files/BMWGSERIESSHORTPLUS_1a2556be-75ce-4fc4-81f5-ef164ee28935.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESSHORTPLUS_1a2556be-75ce-4fc4-81f5-ef164ee28935525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:40	63719/63719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:38%20GMT	https://genixcarbon.com/cdn/shop/files/BMWGSERIESSHORTMINUS_8792cc1b-f628-4083-9035-3e2acfc25fd8.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESSHORTMINUS_8792cc1b-f628-4083-9035-3e2acfc25fd8525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:41	56881/56881	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:40%20GMT	https://genixcarbon.com/cdn/shop/files/BMWGSERIESSHORTPLUS_1a2556be-75ce-4fc4-81f5-ef164ee28935.jpg?v=1723113807	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/BMWGSERIESSHORTPLUS_1a2556be-75ce-4fc4-81f5-ef164ee28935525b.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:42%20GMT	http://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_BOTH.jpg?v=1723018473	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_BOTHb7e5.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:44	3997111/3997111	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:43cfa8f26db16442d7e0e08fce10325d%22	https://genixcarbon.com/products/magnetic-carbon-paddle-shifters-for-toyota-supra-mk5	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/products/magnetic-carbon-paddle-shifters-for-toyota-supra-mk5.html	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:45%20GMT	http://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG.jpg?v=1723018474	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG31c3.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:45	59191/59191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:44%20GMT	https://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_BOTH.jpg?v=1723018473	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_BOTHb7e5.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:47%20GMT	http://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG_MINUS.jpg?v=1723018474	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG_MINUS31c3.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:47	151141/151141	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:46%20GMT	https://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG.jpg?v=1723018474	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG31c3.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:48%20GMT	http://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG_PLUS.jpg?v=1723018474	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG_PLUS31c3.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:49	149725/149725	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:48%20GMT	https://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG_MINUS.jpg?v=1723018474	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG_MINUS31c3.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:50%20GMT	http://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_SHORT.jpg?v=1723018473	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_SHORTb7e5.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:51	139829/139829	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:50%20GMT	https://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG_PLUS.jpg?v=1723018474	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_LONG_PLUS31c3.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:52%20GMT	http://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_SHORT_MINUS.jpg?v=1723018473	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_SHORT_MINUSb7e5.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:52	57442/57442	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202025%2005:56:52%20GMT	https://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_SHORT.jpg?v=1723018473	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_SHORTb7e5.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
10:56:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Oct%202025%2005:56:54%20GMT	http://genixcarbon.com/cdn/shop/files/VOLSKWAGEN_SHORT_PLUS.jpg?v=1723018473	C:/Users/Saboor/Pictures/ganix/genixcarbon.com/cdn/shop/files/VOLSKWAGEN_SHORT_PLUSb7e5.jpg	(from https://genixcarbon.com/pages/paddle-shifters)
